state_fp,county_fp,avg_walkability_index,avg_intersection_density,avg_proximity_to_transit,avg_employment_mix,avg_employment_household_mix,block_groups
20,129,6.8889,11.4691,NA,0.7085,0.6564,3
20,131,5.5185,8.6248,NA,0.5309,0.6157,9
20,133,6.9259,58.4477,NA,0.5319,0.5699,18
20,135,6.2083,2.7147,NA,0.6661,0.6822,4
20,137,7.7667,26.0904,NA,0.7429,0.7424,5
20,139,4.9889,9.6541,NA,0.5519,0.4572,15
20,141,7.0833,1.9391,NA,0.8311,0.7151,4
20,143,5.0278,4.1262,NA,0.6431,0.4583,6
20,145,7.3095,65.3654,NA,0.5793,0.5949,7
20,147,5.9762,5.6068,NA,0.604,0.637,7
20,149,5.9667,14.1717,NA,0.6164,0.579,15
20,151,7.7778,76.2828,NA,0.6071,0.6289,9
20,153,4.8333,1.7216,NA,0.5969,0.5471,3
20,155,7.1073,69.858,NA,0.4986,0.529,59
20,157,5.6429,7.193,NA,0.5846,0.6008,7
20,159,6.4697,26.9973,NA,0.5636,0.6264,11
20,161,7.6215,80.7507,NA,0.5182,0.5291,48
20,163,6.8,18.5438,NA,0.5936,0.6845,5
20,165,5.75,5.0881,NA,0.6352,0.589,4
20,167,6.4259,60.2218,NA,0.5005,0.5236,9
20,169,11.6519,92.9707,445.3289,0.4997,0.4949,45
20,171,6.75,24.1255,NA,0.5699,0.6501,6
20,173,10.9734,98.7635,508.1253,0.501,0.4675,369
20,175,7.8039,78.8024,NA,0.5636,0.5655,17
20,177,11.1111,74.288,450.6708,0.5133,0.4754,135
20,179,5.375,6.0278,NA,0.5296,0.6268,4
20,181,7.4375,75.614,NA,0.4952,0.5922,8
20,183,6.6667,4.7545,NA,0.7051,0.6923,5
20,185,6.1667,5.9571,NA,0.6495,0.6096,4
20,187,8.1667,65.6032,NA,0.6462,0.7079,2
20,189,7.1,31.5546,NA,0.5788,0.641,5
20,191,5.9103,32.9337,NA,0.524,0.5098,26
20,193,7.0952,32.4754,NA,0.6936,0.6576,7
20,195,5.8,27.6931,NA,0.5419,0.562,5
20,197,4.4792,2.6829,NA,0.5261,0.5052,8
20,199,6.3333,1.682,NA,0.7267,0.7221,2
20,201,5.625,9.9102,NA,0.5954,0.6305,8
20,203,6.5556,14.0608,NA,0.5091,0.6973,3
20,205,6.1111,14.3798,NA,0.5679,0.6176,6
20,207,6.3333,7.8556,NA,0.739,0.5448,2
20,209,10.5663,84.2093,536.1821,0.3957,0.4058,161
21,1,4.6556,10.9315,NA,0.4693,0.4458,15
21,3,5.0222,16.6051,NA,0.5099,0.4633,15
21,5,5.7179,26.7851,NA,0.5471,0.4927,13
21,7,4.3542,2.8966,NA,0.5341,0.4526,8
21,9,5.3775,22.3409,NA,0.5081,0.4877,34
21,11,3.8519,2.0174,NA,0.4714,0.4255,9
21,13,5.3269,25.1325,NA,0.4608,0.4732,26
21,15,8.2126,35.8582,683.2335,0.597,0.5202,58
21,17,5.8056,25.7754,NA,0.5194,0.5505,18
21,19,7.3198,62.1807,NA,0.52,0.5787,37
21,21,7.0758,28.3702,629.655,0.5364,0.4602,22
21,23,4.4792,11.7126,NA,0.5254,0.4131,8
21,25,3.8333,6.5241,NA,0.4615,0.3834,13
21,27,4.2292,5.3518,NA,0.5011,0.3998,16
21,29,5.6277,22.5893,NA,0.5264,0.4638,47
21,31,3.8333,2.6158,NA,0.4899,0.3937,9
21,33,5.8194,20.0091,NA,0.6445,0.501,12
21,35,6.1935,39.5897,NA,0.5463,0.4871,31
21,37,11.0775,101.1732,509.7082,0.5615,0.5127,71
21,39,5,2.0133,NA,0.5998,0.5606,5
21,41,5.3833,23.6336,NA,0.4214,0.5401,10
21,43,4.9667,8.8336,NA,0.5564,0.4657,20
21,45,3.7738,2.8151,NA,0.4479,0.3879,14
21,47,6.2451,50.7706,NA,0.4742,0.4846,51
21,49,6.0641,42.4703,NA,0.5218,0.469,26
21,51,3.7632,4.7969,NA,0.4888,0.3596,19
21,53,4.9048,4.3124,NA,0.4735,0.5301,7
21,55,4.3,7.8109,NA,0.4395,0.4479,10
21,57,4.1875,4.1282,NA,0.4694,0.4301,8
21,59,7.1201,63.7683,NA,0.5327,0.539,68
21,61,3.6212,3.0005,NA,0.4398,0.308,11
21,63,3.4167,3.2347,NA,0.4011,0.2865,8
21,65,4.5972,10.4417,NA,0.4728,0.3955,12
21,67,11.0905,65.7004,527.1806,0.5603,0.4849,208
21,69,3.9545,3.4278,NA,0.5014,0.3681,11
21,71,4.7683,9.4739,NA,0.4663,0.4564,41
21,73,6.9474,52.0866,1131.235,0.5352,0.5122,38
21,75,7.1667,37.3801,NA,0.6006,0.6839,9
21,77,5.3333,3.1921,NA,0.5772,0.5341,4
21,79,4.5,3.5092,NA,0.5272,0.4347,12
21,81,4.7667,4.871,NA,0.5604,0.4308,15
21,83,5.2414,18.0571,NA,0.5023,0.5282,29
21,85,4.8261,7.2233,NA,0.5,0.4936,23
21,87,3.5303,6.8037,NA,0.3491,0.3606,11
21,89,6.2011,32.4295,NA,0.5648,0.4703,29
21,91,4.3571,5.5598,NA,0.4112,0.4495,7
21,93,6.1176,31.5117,NA,0.561,0.4894,68
21,95,4.1616,9.2609,NA,0.3749,0.3857,33
21,97,5.5476,39.4169,NA,0.4829,0.4289,14
21,99,3.9271,3.3458,NA,0.4667,0.3989,16
21,101,5.9583,38.5255,NA,0.5005,0.4972,32
21,103,4.3214,4.1869,NA,0.5226,0.3888,14
21,105,4.5278,1.3226,NA,0.5415,0.5321,6
21,107,5.4268,25.4137,NA,0.4821,0.4811,41
21,109,3.6333,2.4004,NA,0.424,0.3352,10
21,111,11.7316,101.6777,460.5369,0.5184,0.4796,575
21,113,7.9778,30.6814,683.8482,0.5324,0.547,30
21,115,4.287,12.9783,NA,0.4473,0.364,18
21,117,11.006,97.6033,481.9334,0.5465,0.4717,112
21,119,3.7024,2.1059,NA,0.4139,0.4083,14
21,121,5.2037,21.0107,NA,0.4773,0.4398,27
21,123,4.6667,7.2558,NA,0.5168,0.457,12
21,125,5.6441,16.2324,NA,0.5366,0.5296,37
21,127,4.2976,21.7463,NA,0.4652,0.347,14
21,129,4.6667,3.4633,NA,0.5318,0.4406,7
21,131,3.1667,1.8616,NA,0.427,0.2754,12
21,133,3.6173,5.4879,NA,0.3563,0.3102,27
21,135,4.0606,13.1508,NA,0.5143,0.3397,11
21,137,4.5175,6.6484,NA,0.546,0.3813,19
21,139,3.9074,3.6122,NA,0.3971,0.453,9
21,141,5.3254,18.5766,NA,0.5453,0.5095,21
21,143,5.0238,5.9932,NA,0.5233,0.4901,7
21,145,7.0472,51.5463,NA,0.5492,0.5629,53
21,147,4.2738,7.6581,NA,0.4681,0.3784,14
21,149,4.9259,3.0652,NA,0.5014,0.5785,9
21,151,6.35,59.9043,NA,0.5748,0.487,50
21,153,3.6389,2.9799,NA,0.4234,0.3226,12
21,155,5.0889,18.7016,NA,0.55,0.4603,15
21,157,5.1288,8.3675,NA,0.5556,0.4647,22
21,159,5.1,2.5144,NA,0.5703,0.5312,10
21,161,6.2604,57.9473,NA,0.5374,0.5599,16
21,163,5,15.5696,NA,0.5214,0.4086,20
21,165,4.0333,1.6762,NA,0.5278,0.409,5
21,167,4.9118,19.1718,NA,0.4915,0.4302,17
21,169,3.8,2.4756,NA,0.5025,0.3307,10
21,171,4.0667,2.3838,NA,0.4143,0.5008,10
21,173,5.7685,23.0145,NA,0.5876,0.4934,18
21,175,4.0606,2.8921,NA,0.4876,0.4096,11
21,177,4.6149,10.0855,NA,0.4229,0.4963,29
21,179,5.4348,12.7774,NA,0.5737,0.5371,23
21,181,4.3333,3.1101,NA,0.5414,0.3693,6
21,183,4.225,8.4979,NA,0.4567,0.4371,20
21,185,6.0278,19.095,NA,0.6077,0.503,36
21,187,3.6667,1.7092,NA,0.4573,0.3709,9
21,189,3.0333,2.1204,NA,0.3096,0.3368,5
21,191,4.7727,16.9432,NA,0.4839,0.4707,11
21,193,5.38,22.1036,NA,0.5143,0.4918,25
21,195,4.1694,11.2347,NA,0.4337,0.4184,62
21,197,5.1212,10.6905,NA,0.5593,0.4534,11
21,199,5.6434,22.1437,NA,0.5342,0.4966,43
21,201,4.5,0.8007,NA,0.6973,0.4255,2
21,203,4.6026,5.1694,NA,0.4895,0.4461,13
21,205,5.7396,17.9942,NA,0.603,0.5046,16
21,207,4.8854,6.3056,NA,0.5082,0.4716,16
21,209,7.0046,41.3479,484.8878,0.5094,0.453,36
21,211,5.3988,19.6202,NA,0.5609,0.4776,28
21,213,5.9881,24.8209,NA,0.4958,0.5829,14
21,215,4.5741,4.4291,NA,0.6237,0.3468,9
21,217,5.9286,35.7356,NA,0.5108,0.4868,21
21,219,4.3519,1.68,NA,0.5427,0.4665,9
21,221,4.3333,4.8493,NA,0.4399,0.401,11
21,223,4.5278,2.7087,NA,0.6391,0.3655,6
21,225,5.4744,6.5431,NA,0.5275,0.6081,13
21,227,6.6937,68.0352,NA,0.561,0.5117,74
21,229,4.1852,6.1365,NA,0.4867,0.46,9
21,231,4.6863,12.4732,NA,0.4661,0.4504,17
21,233,4.859,13.8536,NA,0.4654,0.5357,13
21,235,5.1724,25.3184,NA,0.4685,0.4378,29
21,237,4.0476,3.0646,NA,0.5317,0.3954,7
21,239,5.75,14.7115,NA,0.5398,0.577,16
22,1,6.6773,56.0678,NA,0.5633,0.5217,47
22,3,5.3889,24.0043,NA,0.4764,0.4845,18
22,5,6.6627,29.5342,NA,0.6189,0.5497,42
22,7,4.2353,5.657,NA,0.4316,0.474,17
22,9,5.2135,17.7955,NA,0.4939,0.5071,32
22,11,4.913,16.141,NA,0.4892,0.4614,23
22,13,4.625,6.685,NA,0.4656,0.4901,16
22,15,5.8311,32.3296,NA,0.4958,0.4491,73
22,17,6.9702,59.6404,NA,0.5064,0.4919,196
22,19,7.2114,56.8626,NA,0.5509,0.5398,138
22,21,4.1111,3.3322,NA,0.5135,0.4395,9
22,23,3.1111,1.201,NA,0.3486,0.4037,9
22,25,5.2708,8.7238,NA,0.6033,0.5745,8
22,27,4.9062,13.923,NA,0.4171,0.5302,16
22,29,6.2037,24.3765,NA,0.5738,0.6013,18
22,31,5.3258,24.2354,NA,0.5117,0.4373,22
22,33,7.1403,60.4602,NA,0.5244,0.5127,303
22,35,6.4375,47.9874,NA,0.5221,0.5645,8
22,37,4.0938,2.1957,NA,0.5082,0.4624,16
22,39,5.5167,34.585,NA,0.4615,0.4821,30
22,41,4.6667,15.4318,NA,0.4344,0.4713,18
22,43,3.5778,2.2833,NA,0.4647,0.3507,15
22,45,6.5617,57.3636,NA,0.475,0.502,54
22,47,5.4318,23.1338,NA,0.5021,0.5492,22
22,49,4.5714,8.8424,NA,0.4516,0.4702,14
22,51,9.3595,107.0585,642.0563,0.5545,0.49370000000000003,331
22,53,6.1731,41.2745,NA,0.5763,0.4857,26
22,55,7.8987,60.0393,NA,0.6274,0.5927,130
22,57,5.9952,36.0015,NA,0.5185,0.5139,69
22,59,5.9405,14.3867,NA,0.6023,0.5659,14
22,61,6.404,97.5101,NA,0.5091,0.5222,33
22,63,5.3704,12.4242,NA,0.5956,0.4612,54
22,65,6.5333,68.2905,NA,0.3753,0.4742,10
22,67,5.3533,31.7581,NA,0.4275,0.4977,25
22,69,5.7857,35.1924,NA,0.4931,0.4986,35
22,71,13.7978,156.964,316.7768,0.3732,0.3986,497
22,73,6.8319,50.5833,NA,0.5296,0.5206,113
22,75,5.2917,18.8895,NA,0.4225,0.5182,24
22,77,4.6771,12.9361,NA,0.4962,0.4516,16
22,79,6.4639,41.2229,NA,0.5401,0.539,97
22,81,4.4792,2.0578,NA,0.4451,0.5473,8
22,83,5.3137,9.9905,NA,0.5093,0.5701,17
22,85,4.1522,7.4606,NA,0.4434,0.426,23
22,87,7.0833,76.6806,596.13,0.4498,0.433,50
22,89,6.25,37.9345,NA,0.4832,0.525,34
22,91,3.7222,1.324,NA,0.4824,0.4079,9
22,93,5.2407,22.4406,NA,0.4142,0.5001,18
22,95,6.7056,48.63,NA,0.5153,0.5534,30
22,97,6.4015,43.9302,NA,0.5138,0.5212,66
22,99,5.1979,19.6583,NA,0.5079,0.511,32
22,101,7.1667,69.3772,NA,0.4958,0.5484,46
22,103,6.918,37.0917,NA,0.6296,0.53,126
22,105,5.9192,23.9283,NA,0.5905,0.5055,66
22,107,4.6111,1.3935,NA,0.5552,0.5453,6
22,109,6.3996,42.7142,NA,0.5234,0.512,78
22,111,4.5,6.7337,NA,0.4708,0.481,19
22,113,5.928,44.8142,NA,0.5027,0.4526,44
22,115,4.4015,16.1177,NA,0.4307,0.3477,44
22,117,5.3333,21.9337,NA,0.5187,0.4489,30
22,119,5.859,34.6861,NA,0.4802,0.4864,39
22,121,6.25,32.9864,NA,0.5441,0.5731,14
22,123,3.8939,3.1013,NA,0.3718,0.4372,11
22,125,4.1667,1.86,NA,0.5018,0.4579,7
22,127,4.875,44.6703,NA,0.3126,0.4699,16
23,1,7.5579,58.6663,NA,0.642,0.5664,72
23,3,5.4687,12.5167,NA,0.5869,0.5697,80
23,5,9.8865,54.4651,424.2005,0.6264,0.5675,213
23,7,5.5,3.5926,NA,0.6315,0.5656,26
23,9,6.1633,12.6278,NA,0.6578,0.5798,50
23,11,6.8511,31.9249,NA,0.6653,0.5625,103
23,13,6.9756,27.1062,NA,0.6729,0.6041,41
23,15,6.0905,9.1376,NA,0.6618,0.543,35
23,17,5.9132,13.8522,NA,0.6198,0.5731,48
23,19,6.4558,31.1303,NA,0.6277,0.5511,117
23,21,5.1842,2.8435,NA,0.6526,0.5181,19
23,23,6.6548,37.8591,NA,0.606,0.5063,28
23,25,5.8519,12.7613,NA,0.6322,0.5851,45
23,27,5.5196,9.3832,NA,0.6758,0.4745,34
23,29,5.6905,11.1639,NA,0.6237,0.5519,35
23,31,6.8607,41.5254,NA,0.6234,0.5341,140
24,1,9.5926,54.7537,547.01,0.5611,0.5091,54
24,3,9.2885,74.1534,688.8927,0.5784,0.5144,312
24,5,10.644,81.3306,612.5374,0.5299,0.4902,529
24,9,5.9333,22.8951,492.19,0.5709,0.4487,45
24,11,5.8551,12.7927,NA,0.5889,0.5788,23
24,13,6.4403,29.2746,NA,0.595,0.5589,106
24,15,7.0088,15.2894,555.5315,0.5732,0.5339,57
24,17,6.2778,42.2461,919.335,0.5186,0.4449,81
24,19,5.4333,30.3313,NA,0.4641,0.4966,30
24,21,8.7061,54.7214,510.8381,0.5353,0.5233,190
24,23,5.697,5.963,NA,0.6439,0.5719,22
24,25,8.4142,44.5051,682.9395,0.5408,0.5112,167
24,27,10.0281,64.1579,604.2338,0.6013,0.5196,154
24,29,5.9083,17.2084,NA,0.5866,0.581,20
24,31,12.5491,93.7227,428.1842,0.5285,0.48,614
24,33,11.2215,82.45,460.2108,0.4652,0.4693,523
24,35,5.6012,11.228,NA,0.5449,0.5296,28
24,37,5.8333,17.2999,NA,0.5557,0.5182,56
24,39,4.9333,14.2805,NA,0.4653,0.466,20
24,41,6.9643,35.049,NA,0.6317,0.5797,28
24,43,6.7772,41.2226,NA,0.5871,0.5336,95
24,45,7.1761,56.551,NA,0.5746,0.5516,71
24,47,7.6076,37.8874,531.62,0.5472,0.5674,48
24,510,14.1445,191.2392,284.626,0.3751,0.4243,653
25,1,8.9736,49.7697,727.0514,0.6471,0.5506,196
25,3,9.1632,40.7765,654.8153,0.5588,0.5532,143
25,5,11.5342,94.7253,412.8519,0.5546,0.5034,390
25,7,10.881,64.018,720.1821,0.6025,0.6443,21
25,9,12.1474,112.8867,423.831,0.5719,0.498,546
25,11,7.9946,26.6781,687.512,0.5813,0.5418,62
25,13,11.3333,80.971,438.703,0.5437,0.5147,337
25,15,8.9778,43.5425,531.0543,0.6061,0.5004,105
25,17,12.4585,125.6701,400.0161,0.5767,0.5038,1133
25,19,12.7639,51.3121,525.5973,0.6111,0.6933,12
25,21,11.6375,88.0615,521.0441,0.6079,0.5291,474
25,23,9.2542,54.7926,519.9162,0.5826,0.5109,360
25,25,14.9368,206.2169,275.8016,0.5001,0.4535,646
25,27,9.8393,65.202,513.2196,0.5686,0.5238,560
26,1,3.8611,2.348,NA,0.4634,0.3712,12
26,3,5.625,9.0822,NA,0.6182,0.5542,8
26,5,5.3224,14.5035,NA,0.5191,0.5127,76
26,7,6.299,48.4454,NA,0.5388,0.5207,34
26,9,5.6667,16.0764,NA,0.6098,0.5072,23
26,11,4.2807,5.7174,NA,0.4989,0.3892,19
26,13,5.1667,9.2598,NA,0.5422,0.5259,8
26,15,5.1326,18.6871,NA,0.5247,0.4428,44
26,17,7.4749,85.4526,NA,0.5675,0.5338,93
26,19,5.8571,7.7033,NA,0.6493,0.5018,14
26,21,6.3148,41.2864,NA,0.5195,0.4938,144
26,23,5.3611,30.8017,NA,0.4844,0.4407,42
26,25,6.2165,50.193,NA,0.4838,0.4821,117
26,27,4.6993,14.5019,NA,0.4575,0.4441,46
26,29,6.2564,30.1409,NA,0.5814,0.5597,26
26,31,5.2179,10.9805,NA,0.5822,0.4532,26
26,33,5.8333,45.9783,NA,0.5283,0.4306,37
26,35,5.0926,12.2518,NA,0.5675,0.4398,27
26,37,6.4043,24.8736,789.116,0.5503,0.5503,54
26,39,5.5385,18.5881,NA,0.6142,0.4521,13
26,41,6.0722,37.8589,NA,0.5614,0.4618,30
26,43,6.9386,47.0634,NA,0.579,0.591,19
26,45,6.6833,35.247,618.9275,0.5089,0.4896,80
26,47,6.716,29.453,NA,0.6268,0.622,27
26,49,9.042,59.6472,437.3945,0.4522,0.4459,373
26,51,4.2847,4.1964,NA,0.5207,0.3714,24
26,53,6.22,39.0315,NA,0.5282,0.5393,25
26,55,8.3158,32.9079,479.2535,0.6487,0.5506,57
26,57,5.464,21.8818,NA,0.5062,0.5149,37
26,59,4.8699,11.4716,NA,0.5175,0.4638,41
26,61,6.4306,48.8777,NA,0.5673,0.4904,36
26,63,5.812,15.7169,NA,0.5881,0.5636,39
26,65,11.18,71.5231,428.6642,0.4826,0.4715,237
26,67,5.1957,25.7098,NA,0.4854,0.4533,46
26,69,5.6667,20.7176,NA,0.5673,0.4683,27
26,71,5.9,16.8262,NA,0.5783,0.6092,10
26,73,6.4729,78.179,NA,0.5091,0.5315,43
26,75,5.9784,42.8542,NA,0.481,0.4673,131
26,77,6.7937,55.3526,NA,0.4936,0.5146,189
26,79,4.7292,10.9205,NA,0.5397,0.4003,16
26,81,10.392,68.1039,532.6457,0.522,0.5129,389
26,83,4,0.9142,NA,0.4213,0.5013,4
26,85,4.4861,5.1988,NA,0.5043,0.4353,12
26,87,4.7214,14.5974,NA,0.5137,0.4231,64
26,89,5.6078,3.6371000000000002,NA,0.6459,0.5579,17
26,91,6.0203,36.1055,NA,0.5464,0.5064,82
26,93,6.1593,28.4608,897.21,0.573,0.4908,113
26,95,5.4792,33.8783,NA,0.4817,0.4104,8
26,97,6.0833,17.5948,NA,0.6122,0.5946,14
26,99,7.6385,73.7239,670.0567,0.5196,0.4683,627
26,101,6.0714,39.5554,NA,0.5297,0.5157,28
26,103,7.1093,70.7369,NA,0.571,0.5293,61
26,105,6.1049,39.7323,NA,0.5315,0.4939,27
26,107,6.3687,22.5829,700.872,0.5648,0.4948,33
26,109,5.7857,41.9759,NA,0.4929,0.5184,21
26,111,5.8615,35.0212,NA,0.5226,0.4676,65
26,113,5,7.9797,NA,0.4825,0.5638,13
26,115,5.6897,31.544,NA,0.5093,0.456,123
26,117,5.1285,12.4499,NA,0.5193,0.4944,48
26,119,4.7121,7.5341,NA,0.4603,0.503,11
26,121,6.814,67.9985,NA,0.4728,0.4788,138
26,123,5.1111,7.755,NA,0.5884,0.4676,33
26,125,7.8117,70.9621,706.7703,0.5615,0.5072,934
26,127,4.9855,9.3491,NA,0.5328,0.4629,23
26,129,4.9286,5.4233,NA,0.5932,0.4408,21
26,131,4.8889,6.2832,NA,0.6182,0.4228,9
26,133,4.4733,7.3853,NA,0.496,0.476,25
26,135,4.803,3.1035,NA,0.5836,0.4639,11
26,137,5.6019,19.891,NA,0.5327,0.5115,18
26,139,6.5882,52.58,763.77,0.5048,0.5088,155
26,141,5.6961,24.6293,NA,0.5998,0.4619,17
26,143,5.86,25.4192,NA,0.5908,0.4396,25
26,145,6.6358,64.9897,NA,0.4798,0.4727,173
26,147,6.2101,53.49,NA,0.4996,0.4735,138
26,149,5.0595,25.561,NA,0.4427,0.4646,56
26,151,4.5357,7.9112,NA,0.483,0.4755,42
26,153,4.9524,6.9256,NA,0.5798,0.462,7
26,155,5.7232,37.9193,NA,0.5173,0.4602,56
26,157,4.4967,9.9548,NA,0.5044,0.4404,50
26,159,5.1692,17.9224,NA,0.518,0.4881,67
26,161,10.2404,84.0646,499.8028,0.5004,0.4801,251
26,163,10.5469,103.7415,374.7996,0.4122,0.4028,1822
26,165,6.5417,41.1218,NA,0.5674,0.5415,24
27,1,4.902,2.9631,NA,0.6211,0.4826,17
27,3,9.2723,60.3424,544.5437,0.5029,0.4779,235
27,5,5.5833,13.0837,NA,0.59,0.5643,28
27,7,5.8434,25.7916,NA,0.5648,0.5522,33
27,9,6.1964,35.7066,1040.71,0.4794,0.5555,28
27,11,6.6667,17.2627,NA,0.653,0.6482,6
27,13,7.2296,66.8589,NA,0.5425,0.5787,45
27,15,7.5641,58.384,NA,0.5548,0.6406,26
27,17,5.8218,28.9603,NA,0.566,0.4968,29
27,19,7.3804,46.0688,824.79,0.6422,0.5434,46
27,21,5.2262,4.4246,NA,0.6293,0.5148,28
27,23,7.3472,45.7448,NA,0.6267,0.6695,12
27,25,6.1444,17.803,NA,0.598,0.5644,30
27,27,10.5417,73.8623,292.7254,0.503,0.518,44
27,29,4.5333,2.8927,NA,0.5544,0.4782,10
27,31,5.7778,20.0499,NA,0.5527,0.6011,6
27,33,5.6923,13.5456,NA,0.598,0.5788,13
27,35,6.4422,22.9292,NA,0.6366,0.5783,49
27,37,10.1724,67.5788,565.8872,0.5593,0.5033,232
27,39,7.6222,16.6334,275.736,0.5248,0.5744,15
27,41,6.4333,23.6671,NA,0.6401,0.5882,25
27,43,6.1111,16.7054,NA,0.5757,0.6311,18
27,45,6.6232,5.0616,687.995,0.6666,0.5987,23
27,47,6.4409,54.7768,NA,0.4684,0.5436,31
27,49,6.8378,28.4369,689,0.5549,0.5792,37
27,51,6.4667,4.4298,NA,0.7348,0.6595,5
27,53,12.5183,103.0574,366.1795,0.5181,0.5044,973
27,55,7.1026,10.4071,778.74,0.7033,0.5765,13
27,57,5.5098,11.9884,NA,0.607,0.5435,17
27,59,5.4394,12.8803,NA,0.5697,0.4966,22
27,61,5.1911,13.3896,NA,0.5816,0.4846,41
27,63,5.3333,14.7346,NA,0.4979,0.5641,13
27,65,5.0357,20.6766,NA,0.5181,0.4367,14
27,67,6.6373,38.753,NA,0.5789,0.583,34
27,69,5.8571,3.0416,NA,0.6549,0.6646,7
27,71,6.9286,53.1044,NA,0.5524,0.6057,14
27,73,5.6875,21.0915,NA,0.4893,0.6166,8
27,75,5.9487,27.9887,NA,0.5573,0.5432,13
27,77,4.6667,0.6108,NA,0.5743,0.6307,3
27,79,5.8788,12.1919,NA,0.5791,0.5808,22
27,81,6.2333,2.0233,NA,0.7192,0.6342,5
27,83,7.0347,38.8988,NA,0.6003,0.6307,24
27,85,6.5179,31.9732,NA,0.5512,0.581,28
27,87,4.6,7.3343,NA,0.5059,0.4876,5
27,89,5.0139,3.9253,NA,0.547,0.5425,12
27,91,6.5635,32.3275,NA,0.5398,0.6399,21
27,93,5.5606,14.6568,NA,0.542,0.5771,22
27,95,6.2315,9.8324,NA,0.6751,0.5914,18
27,97,5.6222,17.7093,NA,0.5958,0.5487,30
27,99,7.5539,76.6909,707.4425,0.4871,0.481,34
27,101,5.25,1.8189,NA,0.5965,0.6131,8
27,103,6.619,35.6948,NA,0.5359,0.603,21
27,105,6.0076,45.1368,NA,0.4514,0.5234,22
27,107,5.7037,7.9465,NA,0.6045,0.5972,9
27,109,7.7733,55.1618,735.8833,0.5054,0.5033,111
27,111,5.8704,23.1613,NA,0.5707,0.5263,54
27,113,6.4048,40.2939,NA,0.5461,0.5914,14
27,115,5.775,9.4236,NA,0.6572,0.5482,20
27,117,6.7121,22.843,NA,0.5727,0.69,11
27,119,7.2708,27.9183,375.7383,0.5358,0.6202,32
27,121,5.4861,8.1055,NA,0.5703,0.5827,12
27,123,13.1874,112.4894,363.3856,0.5092,0.5152,401
27,125,5.8333,1.3783,NA,0.713,0.6413,5
27,127,6.3125,21.7485,NA,0.5728,0.6463,16
27,129,5.6078,5.828,NA,0.5401,0.6528,17
27,131,7.2519,64.8032,NA,0.5451,0.5619,43
27,133,6.037,17.4958,NA,0.5982,0.638,9
27,135,5.359,16.122,NA,0.5312,0.561,13
27,137,9.1508,64.0876,315.8415,0.5214,0.5087,210
27,139,8.3361,47.9035,840.8823,0.6291,0.5713,61
27,141,5.9667,25.701,NA,0.5727,0.5086,40
27,143,5.3125,10.6481,NA,0.5181,0.5756,16
27,145,7.4456,67.0116,679.9462,0.5498,0.5724,98
27,147,6.6667,41.1809,839.54,0.5176,0.5365,26
27,149,5.7879,17.7103,NA,0.5164,0.6231,11
27,151,7.0139,32.3976,NA,0.6567,0.662,12
27,153,4.7333,6.9067,NA,0.5419,0.4641,25
27,155,6.3,16.419,NA,0.5914,0.6117,5
27,157,7.5965,33.7912,640.6083,0.5327,0.5591,19
27,159,5.7451,21.4184,NA,0.5391,0.5594,17
27,161,6.2778,22.6114,NA,0.6072,0.5809,15
27,163,8.483,66.5192,638.8529,0.5805,0.5107,137
27,165,5.8611,31.4629,NA,0.5051,0.5859,12
27,167,5.7917,25.3792,NA,0.533,0.5766,8
27,169,7.6754,109.631,890.0567,0.4764,0.5441,38
27,171,6.5077,24.0498,NA,0.5998,0.5991,65
27,173,5.6071,15.824,NA,0.5452,0.6016,14
28,1,6,37.5365,NA,0.5003,0.4746,31
28,3,5.6914,30.0113,NA,0.5487,0.4631,27
28,5,3.2381,3.4524,NA,0.3286,0.3619,14
28,7,5.1471,18.2921,NA,0.5177,0.4728,17
28,9,3.7619,1.3041,NA,0.4371,0.4467,7
28,11,5.8452,26.8704,NA,0.5485,0.5175,28
28,13,5.0595,12.6648,NA,0.4786,0.5713,14
28,15,3.5556,1.9316,NA,0.3963,0.4134,9
28,17,4.4,6.0808,NA,0.4119,0.5171,15
28,19,4.7407,5.3931,NA,0.4432,0.5908,9
28,21,3.8333,12.6756,NA,0.2772,0.4435,9
28,23,3.8021,4.238,NA,0.3926,0.4364,16
28,25,5.8824,31.6264,NA,0.4586,0.5704,17
28,27,6.3403,53.807,NA,0.4167,0.532,24
28,29,4.6736,11.8398,NA,0.4693,0.4502,24
28,31,4.8718,8.5118,NA,0.5164,0.4996,13
28,33,6.3157,35.4676,NA,0.527,0.5009,66
28,35,7.6352,61.1451,NA,0.5531,0.6008,53
28,37,3.9792,2.2624,NA,0.5117,0.4164,8
28,39,4.5385,6.4656,NA,0.5097,0.4835,13
28,41,4.3889,3.5359,NA,0.4347,0.5146,9
28,43,6.4412,43.2205,NA,0.4942,0.5391,17
28,45,5.8939,34.2902,NA,0.5076,0.4446,33
28,47,7.011,58.5098,NA,0.5106,0.5085,136
28,49,9.7351,54.593,547.609,0.4742,0.4638,185
28,51,4.4912,13.0591,NA,0.4572,0.4339,19
28,53,5.0556,16.9628,NA,0.4715,0.5328,9
28,55,3.8333,0.6842,NA,0.4133,0.5328,2
28,57,4.2037,5.4533,NA,0.4182,0.4853,18
28,59,6.2723,46.9296,NA,0.4711,0.4621,101
28,61,3.7564,2.8661,NA,0.3618,0.4092,13
28,63,3.1905,3.7886,NA,0.286,0.4511,7
28,65,3.4306,5.9456,NA,0.3441,0.3202,12
